Open,High,Low,Close,Volume,Dividends,Stock Splits
26.904144571376197,27.609795459633602,26.6755542128451,27.321571350097656,51751900,0.0,0.0
27.003532804051655,27.99740592617993,26.933961988808683,27.6694278717041,50608500,0.0,0.0
27.898017685350524,28.066976188610997,27.490529864956883,27.808568954467773,77099100,0.0,0.0
27.828447060667173,27.967588689358504,27.202307835893667,27.411020278930664,46704200,0.0,0.0
27.420959401459818,28.57385206349931,27.261939854672477,28.06697654724121,81051600,0.0,0.0
28.00733963585913,28.15642019710579,26.596039991110516,26.645732879638672,91631600,0.0,0.0
26.60598326358013,26.834573620947722,26.15873961163267,26.586105346679688,57742500,0.0,0.0
26.7948155014031,27.73899562134292,26.73518365145119,27.540220260620117,60512900,0.0,0.0
27.659488394282263,28.047098298031113,26.784880897303132,27.242061614990234,61390300,0.0,0.0
27.321572133951896,27.430898784934865,26.96377720030767,27.19236946105957,35574800,0.0,0.0
26.496656601788345,26.844512564705706,25.95996611540762,26.09910774230957,54555200,0.0,0.0
26.337635586068096,26.794816275002656,26.03947443203794,26.76500129699707,28230100,0.0,0.0
26.864390608961333,27.013471195014862,26.218371576625195,26.347576141357422,33175400,0.0,0.0
26.387330774521388,26.635799056374367,25.363642666511147,25.89039421081543,43481700,0.0,0.0
25.323885495161967,25.950026593961205,24.99590745624985,25.751251220703125,56574800,0.0,0.0
26.03947479149109,26.824633518962234,25.950026064914802,26.45690155029297,60374500,0.0,0.0
27.271875187462683,28.007340967488354,27.251997272841436,27.82844352722168,69846400,0.0,0.0
27.709178255983108,28.29556347446335,27.420956073286987,27.599853515625,63140600,0.0,0.0
27.838386877816546,28.752750242408137,27.659489409317366,28.583791732788086,72715400,0.0,0.0
28.51421734018019,29.60747803615944,28.474461509649657,29.239744186401367,83781800,0.0,0.0
29.32919594724732,29.418644679543466,28.683178799512696,28.8819522857666,45871300,0.0,0.0
29.488215023852963,30.412517312385273,29.309317562116064,30.402578353881836,104787700,0.0,0.0
30.412516754604503,31.257309255277885,30.094477670977458,31.108226776123047,95316400,0.0,0.0
31.08835292379872,31.76418507581953,30.909455452863394,31.52565574645996,89598000,0.0,0.0
31.88344978841417,32.01265055728605,30.432394125795508,30.760372161865234,98892800,0.0,0.0
30.452271238850432,31.515715154690806,29.69692745384641,29.91558074951172,173242600,0.0,0.0
30.024905376645506,30.16404889939739,29.34907326245241,29.667112350463867,75332700,0.0,0.0
29.895703759880785,30.233620776698032,29.84601086150401,29.95533561706543,40256700,0.0,0.0
30.1242924197028,30.253496981226384,29.09066540582643,29.478275299072266,49631500,0.0,0.0
29.567724268637612,30.700738978538123,29.557785310311516,30.541719436645508,55243300,0.0,0.0
30.909451588757886,31.307000421324776,30.611288542585946,30.631166458129883,48899800,0.0,0.0
31.078410459554895,31.297061846224565,30.62122787476619,30.88957405090332,43845100,0.0,0.0
31.217551427188965,31.73436585288966,30.939266298966512,31.346755981445312,54363600,0.0,0.0
31.684670018755977,32.310809167013815,31.61509921291203,32.27105712890625,59682500,0.0,0.0
31.803936212415817,31.873507019574504,30.52183912393489,30.601350784301758,72976500,0.0,0.0
30.790186303413474,31.29706178095009,30.690798620348225,31.048593521118164,87682100,0.0,0.0
28.97140015903781,31.27718542171998,28.563912344287726,30.79018783569336,190744900,0.0,0.0
30.82000404923394,30.829943007387975,29.448458154576194,29.5478458404541,85856700,0.0,0.0
28.881951034909545,29.021094554489856,27.838385064200686,27.937772750854492,92362200,0.0,0.0
28.08685239357226,28.782562385554336,27.86820100677716,28.464523315429688,47948200,0.0,0.0
28.563912958675235,29.110544306663737,28.4844031856885,28.872013092041016,38375900,0.0,0.0
28.931647035965447,28.971400974891978,28.096793466220486,28.474464416503906,34540100,0.0,0.0
28.71299137009741,28.991276502292827,28.33532045094726,28.37507438659668,37708800,0.0,0.0
28.434708979015248,28.504279790217062,27.868201635614845,28.08685302734375,37361800,0.0,0.0
