date,AAPL_value,AAPL_shares,MSFT_value,MSFT_shares,JPM_value,JPM_shares,XOM_value,XOM_shares,JNJ_value,JNJ_shares,total_value,returns,cumulative_returns
2019-12-12,35931.1207537151,132.36249199638996,52805.1483312763,344.5911308102649,38611.13522309308,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,162133.54669242527,0.010572652590054465,1.6213354669242515
2019-12-13,36419.53834918178,132.36249199638996,53249.66744411023,344.5911308102649,38272.63737046344,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,162727.98554809624,0.0036663532488969697,1.627279855480961
2019-12-16,37042.96568648477,132.36249199638996,53594.258574920495,344.5911308102649,38420.905024921056,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,163844.2716706671,0.006859828804560042,1.6384427167066697
2019-12-17,37115.76638070771,132.36249199638996,53304.80202503987,344.5911308102649,38655.89247221888,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,163862.60326230724,0.00011188423893737642,1.638626032623071
2019-12-18,37027.08218744521,132.36249199638996,53194.53286318059,344.5911308102649,38616.72743141875,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,163624.48486638535,-0.0014531588732342726,1.6362448486638521
2019-12-19,37064.143685204195,132.36249199638996,53656.28842437766,344.5911308102649,38423.70532533826,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,163930.27981926093,0.0018688826010684334,1.6393027981926078
2019-12-20,36987.37476347121,132.36249199638996,54242.08990084379,344.5911308102649,38392.93279328103,279.75029142945283,14686.84464550649,0.0,20099.2977388343,0.0,164408.53984193684,0.0029174599299361947,1.644085398419367
2019-12-23,37590.94772697475,132.36249199638996,54242.08990084379,344.5911308102649,38381.739984120926,279.75029142945283,14686.84464550649,0.0,20099.2977388343,137.2527843405784,165000.91999628028,0.0036030984455732717,1.6500091999628017
2019-12-24,37626.684276188855,132.36249199638996,54231.75216691948,344.5911308102649,38488.04509486412,279.75029142945283,14686.84464550649,0.0,20029.29744629276,137.2527843405784,165062.62362977173,0.0003739593300016164,1.6506262362977162
2019-12-26,38373.210054673415,132.36249199638996,54676.27472566472,344.5911308102649,38896.477722848205,279.75029142945283,14686.84464550649,0.0,20015.573540386547,137.2527843405784,166648.38068907938,0.009607002629889339,1.6664838068907928
2019-12-27,38358.64885692889,132.36249199638996,54776.209599511014,344.5911308102649,38924.455549494065,279.75029142945283,14686.84464550649,0.0,20004.5933176393,137.2527843405784,166750.75196907978,0.0006142950779186584,1.667507519690797
2019-12-30,38586.31234316268,132.36249199638996,54304.116304389645,344.5911308102649,38781.782900865044,279.75029142945283,14686.84464550649,0.0,19942.829564686042,137.2527843405784,166301.88575860992,-0.0026918391981409773,1.6630188575860985
2019-12-31,38868.244451114995,132.36249199638996,54342.02132877876,344.5911308102649,38997.18782776281,279.75029142945283,14686.84464550649,0.0,20021.06365176017,137.2527843405784,166915.36190492325,0.003688930787013378,1.6691536190492315
2020-01-02,39755.075794740646,132.36249199638996,55348.227430744744,344.5911308102649,39469.9686177815,279.75029142945283,14686.84464550649,0.0,20034.788930194227,137.2527843405784,169294.90541896762,0.01425598870522049,1.6929490541896752
2020-01-03,39368.574670861344,132.36249199638996,54659.04516912421,344.5911308102649,38700.65531635051,279.75029142945283,14686.84464550649,0.0,19802.83172465865,137.2527843405784,167217.95152650122,-0.012268259858891795,1.6721795152650112
2020-01-06,39682.27377689279,132.36249199638996,54800.327532756426,344.5911308102649,38669.88278429326,279.75029142945283,14686.84464550649,0.0,19778.12759600519,137.2527843405784,167617.45633545416,0.0023891263187112433,1.6761745633545406
2020-01-07,39495.645310427724,132.36249199638996,54300.67039308154,344.5911308102649,38012.46959943405,279.75029142945283,14686.84464550649,0.0,19898.908673697053,137.2527843405784,166394.53862214688,-0.0072958851663984525,1.663945386221468
2020-01-08,40130.983948385474,132.36249199638996,55165.5941314153,344.5911308102649,38309.00490834927,279.75029142945283,14686.84464550649,0.0,19896.164990538087,137.2527843405784,168188.59262419463,0.010781928402840979,1.6818859262419454
2020-01-09,40983.398396842225,132.36249199638996,55854.776393035834,344.5911308102649,38448.88005406399,279.75029142945283,14686.84464550649,0.0,19955.18231527669,137.2527843405784,169929.08180472523,0.010348437747021322,1.6992908180472515
2020-01-10,41076.05081761478,132.36249199638996,55596.333044928135,344.5911308102649,38065.62495230856,279.75029142945283,14686.84464550649,0.0,19909.8888964443,137.2527843405784,169334.74235680225,-0.0034975734677714643,1.6933474235680217
2020-01-13,41953.614139550846,132.36249199638996,56264.83983870005,344.5911308102649,38381.739984120926,279.75029142945283,14686.84464550649,0.0,19997.73067842227,137.2527843405784,171284.76928630058,0.011515811240846663,1.712847692863005
2020-01-14,41387.102673806294,132.36249199638996,55868.56003826824,344.5911308102649,38829.34045040805,279.75029142945283,14686.84464550649,0.0,20110.277961581545,137.2527843405784,170882.12576957062,-0.0023507257440791296,1.7088212576957054
2020-01-15,41209.738258156045,132.36249199638996,56230.37727970772,344.5911308102649,38247.45984423479,279.75029142945283,14686.84464550649,0.0,20177.530453380583,137.2527843405784,170551.95048098563,-0.0019321815379931273,1.7055195048098555
2020-01-16,41725.95065331705,132.36249199638996,57260.70820674171,344.5911308102649,38395.7274986924,279.75029142945283,14686.84464550649,0.0,20340.862639273717,137.2527843405784,172410.09364353138,0.010894880752201797,1.724100936435313
2020-01-17,42187.89839763429,132.36249199638996,57581.18140430657,344.5911308102649,38661.49027555038,279.75029142945283,14686.84464550649,0.0,20473.997840084077,137.2527843405784,173591.4125630818,0.0068517967514876155,1.7359141256308173
2020-01-21,41901.995414922094,132.36249199638996,57374.423279909104,344.5911308102649,38281.029879206326,279.75029142945283,14686.84464550649,0.0,20487.723118518137,137.2527843405784,172732.01633806215,-0.0049506839787213375,1.7273201633806208
2020-01-22,42051.56503087802,132.36249199638996,57098.75037526088,344.5911308102649,38236.2670350747,279.75029142945283,14686.84464550649,0.0,20347.725278490747,137.2527843405784,172421.15236521084,-0.0017996893653050572,1.7242115236521076
2020-01-23,42254.07964363249,132.36249199638996,57450.23332868736,344.5911308102649,38197.10199427457,279.75029142945283,14686.84464550649,0.0,20386.15605810611,137.2527843405784,172974.41567020703,0.0032087902058808293,1.7297441567020693
2020-01-24,42132.30482737089,132.36249199638996,56871.3167830148,344.5911308102649,37248.74850632873,279.75029142945283,14686.84464550649,0.0,20357.33434592243,137.2527843405784,171296.54910814334,-0.009700085157464566,1.7129654910814325
2020-01-27,40893.393225909604,132.36249199638996,55920.24870788978,344.5911308102649,36935.43097743066,279.75029142945283,14686.84464550649,0.0,20416.351670661035,137.2527843405784,168852.26922739757,-0.014269288514403455,1.6885226922739747
2020-01-28,42050.240082333126,132.36249199638996,57016.051949777735,344.5911308102649,37606.82887935843,279.75029142945283,14686.84464550649,0.0,20519.29125891647,137.2527843405784,171879.25681589224,0.017926839848495968,1.7187925681589213
2020-01-29,42930.45065410912,132.36249199638996,57905.0901754456,344.5911308102649,37550.88161857545,279.75029142945283,14686.84464550649,0.0,20662.032782102826,137.2527843405784,173735.2998757395,0.010798528538178198,1.7373529987573941
2020-01-30,42868.240282870815,132.36249199638996,59538.45558139757,344.5911308102649,38015.26710234834,279.75029142945283,14686.84464550649,0.0,20637.328653449367,137.2527843405784,175746.1362655726,0.011574138308514836,1.7574613626557252
2020-01-31,40967.51622142758,132.36249199638996,58659.74819783139,344.5911308102649,37027.74857360238,279.75029142945283,14686.84464550649,0.0,20432.822004781905,137.2527843405784,171774.67964314972,-0.02259768952428942,1.7177467964314965
2020-02-03,40855.00677960573,132.36249199638996,60089.80139069399,344.5911308102649,37310.296367946125,279.75029142945283,14686.84464550649,0.0,20611.250624424654,137.2527843405784,173553.19980817699,0.010353797013168853,1.7355319980817694
2020-02-04,42203.781896673856,132.36249199638996,62067.75448154491,344.5911308102649,37847.41412998776,279.75029142945283,14686.84464550649,0.0,20807.523478559528,137.2527843405784,177613.31863227257,0.023394087971775335,1.7761331863227254
2020-02-05,42547.92437586447,132.36249199638996,61991.94098685534,344.5911308102649,38490.84259777841,279.75029142945283,14686.84464550649,0.0,21135.55763313351,137.2527843405784,178853.11023913824,0.0069802851295883706,1.7885311023913824
2020-02-06,43045.60469852106,132.36249199638996,63277.26935068893,344.5911308102649,38496.43760360701,279.75029142945283,14686.84464550649,0.0,21072.419979809,137.2527843405784,180578.5762781325,0.0096473918551776,1.8057857627813247
2020-02-07,42359.96831360467,132.36249199638996,63366.8630446996,344.5911308102649,38373.34747537804,279.75029142945283,14686.84464550649,0.0,20847.32541349045,137.2527843405784,179634.34889267926,-0.005228900376304413,1.7963434889267924
2020-02-10,42561.15797781427,132.36249199638996,65024.34638389698,344.5911308102649,38532.80793899575,279.75029142945283,14686.84464550649,0.0,20843.207829960236,137.2527843405784,181648.36477617372,0.011211752629213034,1.816483647761737
2020-02-11,42304.37474334127,132.36249199638996,63556.38816664525,344.5911308102649,38605.54021726449,279.75029142945283,14686.84464550649,0.0,20861.052064452353,137.2527843405784,180014.19983720986,-0.0089963096611273,1.8001419983720983
2020-02-12,43309.00870484372,132.36249199638996,63649.43121787534,344.5911308102649,38605.54021726449,279.75029142945283,14686.84464550649,0.0,20737.52318601799,137.2527843405784,180988.34797150805,0.0054115071765401535,1.8098834797150802
2020-02-13,43000.602774867206,132.36249199638996,63304.84008706507,344.5911308102649,38571.97018229296,279.75029142945283,14686.84464550649,0.0,20600.27040167741,137.2527843405784,180164.52809140913,-0.004551784075230159,1.801645280914091
2020-02-14,43011.19309785184,132.36249199638996,63869.9695415939,344.5911308102649,38454.477857395505,279.75029142945283,14686.84464550649,0.0,20605.76051305103,137.2527843405784,180628.2456553988,0.0025738560686838774,1.8062824565539874
2020-02-18,42223.6349468484,132.36249199638996,64517.79742160589,344.5911308102649,37945.32952949098,279.75029142945283,14686.84464550649,0.0,20469.880256553857,137.2527843405784,179843.4868000056,-0.004344607636229458,1.7984348680000557
2020-02-19,42835.14965987172,132.36249199638996,64535.02697814641,344.5911308102649,38462.870366138384,279.75029142945283,14686.84464550649,0.0,20442.429699685745,137.2527843405784,180962.32134934876,0.006221156902876057,1.8096232134934873
2020-02-20,42395.704862818784,132.36249199638996,63549.496344029045,344.5911308102649,38462.870366138384,279.75029142945283,14686.84464550649,0.0,20364.195612611617,137.2527843405784,179459.11183110432,-0.008306754174215558,1.794591118311043
2020-02-21,41436.07679584496,132.36249199638996,61540.53005140521,344.5911308102649,37992.887079033986,279.75029142945283,14686.84464550649,0.0,20578.308583655074,137.2527843405784,176234.6471554457,-0.017967684353042412,1.7623464715544568
2020-02-24,39467.846539858634,132.36249199638996,58887.17834416616,344.5911308102649,36971.798515316485,279.75029142945283,14686.84464550649,0.0,20026.55376313379,137.2527843405784,170040.22180798158,-0.035148737478393866,1.7004022180798155
2020-02-25,38130.9853706951,132.36249199638996,57915.434801192525,344.5911308102649,35321.27179588271,279.75029142945283,14686.84464550649,0.0,19853.61388233682,137.2527843405784,165908.15049561366,-0.02430055235421924,1.6590815049561365
2020-02-26,38735.881959118604,132.36249199638996,58639.07272998277,344.5911308102649,35427.57690662591,279.75029142945283,14686.84464550649,0.0,19720.47868152646,137.2527843405784,167209.85492276025,0.007845934170551905,1.6720985492276026
2020-02-27,36203.787487227666,132.36249199638996,54507.42162565639,344.5911308102649,33953.29287079269,279.75029142945283,14686.84464550649,0.0,19094.607357461267,137.2527843405784,158445.9539866445,-0.05241258620889344,1.5844595398664452
2020-02-28,36182.609488508235,132.36249199638996,55827.2056566597,344.5911308102649,32481.806337873768,279.75029142945283,14686.84464550649,0.0,18457.75443812098,137.2527843405784,157636.2205666692,-0.0051104707921010295,1.576362205666692
2020-03-02,39551.23623344128,132.36249199638996,59541.898046794355,344.5911308102649,33995.255414507104,279.75029142945283,14686.84464550649,0.0,19218.134863367788,137.2527843405784,166993.36920361704,0.05935912827211198,1.6699336920361705
2020-03-03,38295.11750802047,132.36249199638996,56688.68348368536,344.5911308102649,32719.5940855888,279.75029142945283,14686.84464550649,0.0,18610.105028739024,137.2527843405784,161000.34475154013,-0.03588779890277882,1.6100034475154015
2020-03-04,40071.41950336217,132.36249199638996,58770.017359690675,344.5911308102649,33528.07242781992,279.75029142945283,14686.84464550649,0.0,19693.029497186184,137.2527843405784,166749.38343356547,0.03570823833264081,1.6674938343356547
2020-03-05,38771.622479207464,132.36249199638996,57295.16731982274,344.5911308102649,31883.14071421474,279.75029142945283,14686.84464550649,0.0,19491.26653167769,137.2527843405784,162128.04169042912,-0.027714295837126923,1.6212804169042911
2020-03-06,38256.731061716586,132.36249199638996,55675.592450925804,344.5911308102649,30235.411497695262,279.75029142945283,14686.84464550649,0.0,19494.01295989235,137.2527843405784,158348.59261573647,-0.023311507591692315,1.5834859261573646
2020-03-09,35230.92581830404,132.36249199638996,51902.3161226421,344.5911308102649,26139.86723116807,279.75029142945283,14686.84464550649,0.0,18726.769895428515,137.2527843405784,146686.7237130492,-0.07364681119071936,1.4668672371304918
2020-03-10,37768.31346624991,132.36249199638996,55451.60476998782,344.5911308102649,28170.8543469459,279.75029142945283,14686.84464550649,0.0,19440.48437399952,137.2527843405784,155518.10160268962,0.06020570687035387,1.5551810160268962
2020-03-11,36456.599846940764,132.36249199638996,52939.53542638099,344.5911308102649,26844.837965570292,279.75029142945283,14686.84464550649,0.0,18089.916976088232,137.2527843405784,149017.73486048676,-0.04179813587751802,1.4901773486048675
2020-03-12,32856.34138826388,132.36249199638996,47918.84265047543,344.5911308102649,24632.01316036332,279.75029142945283,14686.84464550649,0.0,17212.871684151934,137.2527843405784,137306.91352876104,-0.07858676245944562,1.3730691352876103
2020-03-13,36792.80190023652,132.36249199638996,54731.409306594374,344.5911308102649,29068.852782434442,279.75029142945283,14686.84464550649,0.0,18431.675036568427,137.2527843405784,153711.58367134025,0.1194744657860436,1.5371158367134024
2020-03-16,32059.520510070535,132.36249199638996,46664.53093432607,344.5911308102649,24718.73575070645,279.75029142945283,14686.84464550649,0.0,17448.94647321773,137.2527843405784,135578.57831382728,-0.11796772191407656,1.3557857831382727
2020-03-17,33469.17972620717,132.36249199638996,50506.72548877183,344.5911308102649,26229.387324425497,279.75029142945283,14686.84464550649,0.0,18747.3578130796,137.2527843405784,143639.49499799058,0.059455680863568894,1.4363949499799056
2020-03-18,32649.85590074951,132.36249199638996,48380.59131984988,344.5911308102649,23468.251948016798,279.75029142945283,14686.84464550649,0.0,18523.637147132304,137.2527843405784,137709.18096125498,-0.04128609639583147,1.3770918096125497
2020-03-19,32399.690790876335,132.36249199638996,49176.603723844215,344.5911308102649,23862.699858932327,279.75029142945283,14686.84464550649,0.0,17437.966250470483,137.2527843405784,137563.80526962984,-0.0010556717468681587,1.3756380526962981
2020-03-20,30342.778988877355,132.36249199638996,47329.59526270119,344.5911308102649,23359.14933435931,279.75029142945283,14686.84464550649,0.0,16455.236314591944,137.2527843405784,132173.60454603628,-0.03918327726561921,1.3217360454603626
2020-03-23,29698.172329230016,132.36249199638996,46857.50196757981,344.5911308102649,22108.665531669656,279.75029142945283,14686.84464550649,0.0,15254.274451611882,137.2527843405784,128605.45892559785,-0.026995901584840554,1.2860545892559783
2020-03-24,32677.652024068753,132.36249199638996,51116.64834439469,344.5911308102649,24738.318271106516,279.75029142945283,14686.84464550649,0.0,16357.786837710133,137.2527843405784,139577.2501227866,0.0853135729140102,1.3957725012278657
2020-03-25,32497.639034953667,132.36249199638996,50627.32893864411,344.5911308102649,25661.49423282371,279.75029142945283,14686.84464550649,0.0,16387.98245026506,137.2527843405784,139861.28930219304,0.0020349962415548983,1.3986128930219301
2020-03-26,34207.762431547024,132.36249199638996,53794.12143079045,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,17372.084913987004,137.2527843405784,147509.91201688888,0.05468720296271368,1.4750991201688886
2020-03-27,32791.48509081057,132.36249199638996,51585.29228229665,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,16904.052919385635,137.2527843405784,143416.77353305725,-0.027748226731794112,1.4341677353305722
2020-03-30,33727.28658560013,132.36249199638996,55213.83688972874,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,18255.991472612484,137.2527843405784,149333.05818850576,0.04125238986836388,1.4933305818850575
2020-03-31,33658.45676613708,132.36249199638996,54345.47068599818,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,17997.957610580044,137.2527843405784,148137.8283032797,-0.008003786299730753,1.4813782830327968
2020-04-01,31887.447946850305,132.36249199638996,52415.756907549396,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,17679.5311509099,137.2527843405784,144118.679245874,-0.02713114606471334,1.4411867924587398
2020-04-02,32419.543841050876,132.36249199638996,53501.215523690415,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,18275.206862420167,137.2527843405784,146331.90946772587,0.01535699767325771,1.4633190946772585
2020-04-03,31953.6291928485,132.36249199638996,53008.45365254305,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,18415.206074975402,137.2527843405784,145513.23216093134,-0.005594660178852462,1.4551323216093133
2020-04-06,34741.183274292474,132.36249199638996,56950.57618901248,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19182.44776691139,137.2527843405784,153010.15047078073,0.0515205263364511,1.530101504707807
2020-04-07,34338.799974998525,132.36249199638996,56337.20742208152,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,18869.512791142715,137.2527843405784,151681.46342878716,-0.008683652933517694,1.5168146342878712
2020-04-08,35217.6895691044,132.36249199638996,56902.33343069904,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19662.832512103414,137.2527843405784,153918.79875247128,0.01475022242737345,1.5391879875247125
2020-04-09,35471.82290648762,132.36249199638996,56905.77934200714,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19384.210732419884,137.2527843405784,153897.75622147907,-0.00013671189720010357,1.5389775622147903
2020-04-13,36168.050938013555,132.36249199638996,57033.274614495625,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19183.821667282642,137.2527843405784,154521.09046035624,0.004050314014845791,1.545210904603562
2020-04-14,37994.65200393882,132.36249199638996,59855.479421743,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20043.024097254664,137.2527843405784,160029.0987635009,0.03564567326528012,1.6002909876350084
2020-04-15,37647.86227490827,132.36249199638996,59228.323563668324,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20266.746135729805,137.2527843405784,159278.87521487082,-0.004688044577060291,1.5927887521487076
2020-04-16,37947.00283044504,132.36249199638996,61006.41035273798,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20542.624232254366,137.2527843405784,161631.9806560018,0.014773493584485653,1.6163198065600175
2020-04-17,37432.11141295416,132.36249199638996,61543.97940862461,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20865.16827545473,137.2527843405784,161977.2023375979,0.0021358500972084027,1.6197720233759785
2020-04-20,36655.14358493535,132.36249199638996,60324.12335964497,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20817.129800935523,137.2527843405784,159932.33998608025,-0.012624383691080765,1.5993233998608019
2020-04-21,35522.121977071176,132.36249199638996,57829.28701848996,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20543.99538756993,137.2527843405784,156031.34762369544,-0.024391516829706417,1.5603134762369537
2020-04-22,36545.28536382819,132.36249199638996,59793.453018197164,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20998.304848792934,137.2527843405784,159472.9864713827,0.022057355141144708,1.5947298647138262
2020-04-23,36403.65617376713,132.36249199638996,59069.8116434956,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,21344.1791202755,137.2527843405784,158953.59017810266,-0.003256954702941073,1.589535901781026
2020-04-24,37454.614360218475,132.36249199638996,60148.38188293174,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,21254.96618298197,137.2527843405784,160993.90566669658,0.012835919505232996,1.6099390566669651
2020-04-27,37481.08818224267,132.36249199638996,59976.086317526606,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,21176.730723379995,137.2527843405784,160769.8484637137,-0.0013917123263458286,1.607698484637136
2020-04-28,36873.5416967294,132.36249199638996,58515.01992289108,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20778.69902132016,137.2527843405784,158303.20388150503,-0.015342706395381045,1.5830320388150494
2020-04-29,38084.661145746206,132.36249199638996,61140.80089375399,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20620.85969185634,137.2527843405784,161982.26497192096,0.02324059779086851,1.6198226497192085
2020-04-30,38888.09882491445,132.36249199638996,61754.17999841888,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20593.406389932537,137.2527843405784,163371.62845383026,0.008577256788884435,1.6337162845383013
2020-05-01,38262.02688502137,132.36249199638996,60155.277151459246,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20353.214017336522,137.2527843405784,160906.46129438153,-0.01508932231856519,1.6090646129438142
2020-05-04,38803.38815366168,132.36249199638996,61626.67783410777,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20350.47033417756,137.2527843405784,162916.47956251143,0.012491843099156519,1.6291647956251134
2020-05-05,39385.7831184458,132.36249199638996,62288.289359352166,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20519.29125891647,137.2527843405784,164329.30697727884,0.008672096392957629,1.6432930697727874
2020-05-06,39792.13596887471,132.36249199638996,62901.66157219444,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20324.39230515285,137.2527843405784,165154.1330867864,0.005019348798334544,1.651541330867863
2020-05-07,40203.781995358564,132.36249199638996,63266.93506267594,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20257.138440825966,137.2527843405784,165863.79873942488,0.004296989965522524,1.658637987394248
2020-05-08,41049.57964284042,132.36249199638996,63639.08659212841,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20409.489031444005,137.2527843405784,167234.09850697726,0.008261596430123586,1.6723409850697717
2020-05-11,41695.50992740772,132.36249199638996,64348.95121342017,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20465.762673023644,137.2527843405784,168646.16705441594,0.008443664061607459,1.6864616705441586
2020-05-12,41219.0036325958,132.36249199638996,62891.32383827013,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20195.374687872703,137.2527843405784,166441.64539930306,-0.01307187523806319,1.6644164539930297
2020-05-13,40721.31933906445,132.36249199638996,61940.25576314511,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20194.002160029297,137.2527843405784,164991.52050280327,-0.008712512382468063,1.649915205028032
2020-05-14,40971.48709618747,132.36249199638996,62209.03684517712,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20264.00108004299,137.2527843405784,165580.468261972,0.00356956380166662,1.6558046826197192
2020-05-15,40729.26108858424,132.36249199638996,63115.31151920811,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20648.308876196614,137.2527843405784,166628.8247245534,0.006331401726215269,1.6662882472455331
2020-05-18,41688.88915555806,132.36249199638996,63718.345998126075,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20659.28909894386,137.2527843405784,168202.4674931924,0.009444000887843584,1.6820246749319232
2020-05-19,41447.99206737448,132.36249199638996,63277.26935068893,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20453.40992243299,137.2527843405784,167314.61458106083,-0.005278477333678366,1.6731461458106074
2020-05-20,42254.07964363249,132.36249199638996,63976.789346233774,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20269.489818888775,137.2527843405784,168636.30204931943,0.007899414355213352,1.6863630204931936
2020-05-21,41939.05691268108,132.36249199638996,63208.34767861558,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20136.3573631341,137.2527843405784,167419.70519499516,-0.007214323603754513,1.674197051949951
2020-05-22,42209.07639635372,132.36249199638996,63235.9149690804,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19815.1844752493,137.2527843405784,167396.1190812478,-0.00014088015338387105,1.6739611908124774
2020-05-26,41923.17341364151,132.36249199638996,62567.4150671311,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19841.26250427401,137.2527843405784,166467.79422561103,-0.00554567728769273,1.6646779422561095
2020-05-27,42105.83100534669,132.36249199638996,62650.113492614255,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19886.5559231064,137.2527843405784,166778.44366163175,0.001866123339147041,1.667784436616317
2020-05-28,42124.36307785111,132.36249199638996,62508.82768307074,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20172.041714534804,137.2527843405784,166941.17571602107,0.0009757379360098017,1.6694117571602103
2020-05-29,42083.33070533223,132.36249199638996,63146.324720981036,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20416.351670661035,137.2527843405784,167781.9503375387,0.005036352582947323,1.6778195033753867
2020-06-01,42600.86937266303,132.36249199638996,63001.596446040734,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20202.237327089733,137.2527843405784,167940.6463863579,0.0009458469668515157,1.6794064638635786
2020-06-02,42798.08816211273,132.36249199638996,63718.345998126075,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20347.725278490747,137.2527843405784,169000.10267929395,0.006308516227207406,1.690001026792939
2020-06-03,43033.69339786631,132.36249199638996,63873.4120069907,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20402.625019699135,137.2527843405784,169445.67366512056,0.002636513107167504,1.694456736651205
2020-06-04,42663.07974390133,132.36249199638996,63032.609647813646,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20139.101046293064,137.2527843405784,167970.73367857246,-0.008704500708959118,1.679707336785724
2020-06-05,43878.166096803274,132.36249199638996,64507.45968768158,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20217.335133367196,137.2527843405784,170738.90415841644,0.016480076137198596,1.707389041584164
2020-06-08,44137.59525749128,132.36249199638996,64907.1853994215,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20144.59115766669,137.2527843405784,171325.31505514387,0.0034345476188797353,1.7132531505514381
2020-06-09,45531.37229821326,132.36249199638996,65403.39662778828,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20033.417774878668,137.2527843405784,173104.1299414446,0.01038267395409842,1.7310412994144455
2020-06-10,46702.781676006234,132.36249199638996,67829.31818869254,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,20285.96152553749,137.2527843405784,176954.00463080066,0.022240224370489114,1.7695400463080058
2020-06-11,44460.55973796247,132.36249199638996,64186.98993602804,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19334.79973005728,137.2527843405784,170118.2926446122,-0.038629880123089544,1.7011829264461211
2020-06-12,44844.410964751994,132.36249199638996,64693.54234423044,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19510.481921485374,137.2527843405784,171184.3784710322,0.00626673245920184,1.711843784710321
2020-06-15,45399.00980621687,132.36249199638996,65107.04825529145,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19386.955788106698,137.2527843405784,172028.9570901794,0.004933736516677056,1.720289570901793
2020-06-16,46602.18485846406,132.36249199638996,66702.50863685428,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19827.5385983678,137.2527843405784,175268.17533425055,0.01882949416692159,1.7526817533425043
2020-06-17,46537.32856101074,132.36249199638996,66933.38469449716,344.5911308102649,27449.098595057912,0.0,14686.84464550649,0.0,19767.1460007301,137.2527843405784,175373.8024968024,0.0006026602510720291,1.753738024968023
