date,permno,ticker,comnam,namedt,nameendt,prc,vol,ret
2022-08-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,168.53,18625885.0,-0.010103
2022-08-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.46,258170.0,-0.021717
2022-08-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,170.25,27270158.0,0.01879
2022-08-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.67,558996.0,-0.003093
2022-08-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.7,464816.0,0.007269
2022-08-05,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,167.11,25763789.0,-0.020285
2022-08-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.63,278422.0,0.015823
2022-08-04,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,170.57001,23913621.0,0.010486
2022-08-03,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,168.8,31676312.0,0.053749
2022-08-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.48,405433.0,0.040615
2022-08-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,364899.0,0.007743
2022-08-02,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,160.19,27333570.0,0.001626
2022-08-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,159.92999,40526095.0,0.005217
2022-08-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.04,452177.0,0.005562
2022-07-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.99,679554.0,0.010112
2022-07-29,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,159.10001,42000406.0,-0.01008
2022-07-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,160.72,73052283.0,-0.052247
2022-07-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.9,253988.0,0.00907
2022-07-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.82,269421.0,0.051251
2022-07-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.58,43766149.0,0.065536
2022-07-26,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.39,177284.0,-0.032295
2022-07-26,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,159.14999,28429372.0,-0.045005
2022-07-25,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,166.64999,26118921.0,-0.015478
2022-07-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.67,243366.0,-0.009143
2022-07-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.75,436765.0,-0.055076
2022-07-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.27,42520074.0,-0.075886
2022-07-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.26,416523.0,0.016466
2022-07-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,183.17,27186885.0,0.000437
2022-07-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,410555.0,0.038768
2022-07-20,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,183.09,24721730.0,0.041586
2022-07-19,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,175.78,25820455.0,0.051127
2022-07-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.77,168691.0,0.036643
2022-07-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.46,255264.0,0.008343
2022-07-18,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,167.23,23526524.0,0.015361
2022-07-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,164.7,23281431.0,0.042075
2022-07-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.39,293581.0,0.02442
2022-07-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.19,207376.0,-0.00122
2022-07-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,158.05,23708908.0,-0.033274
2022-07-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.2,218170.0,-0.016787
2022-07-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,163.49001,16503829.0,0.001347
2022-07-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.34,165216.0,-0.011848
2022-07-12,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,163.27,16617603.0,0.002394
2022-07-11,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,162.88,21861148.0,-0.046817
2022-07-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.44,271979.0,-0.041998
2022-07-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.81,174198.0,0.008009
2022-07-08,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,170.88,19205832.0,-0.007608
2022-07-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.74,340134.0,0.039239
2022-07-07,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,172.19,24056846.0,0.014255
2022-07-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.41,436969.0,-0.008255
2022-07-06,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.77,23038193.0,0.009394
2022-07-05,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,168.19,28630556.0,0.050991
2022-07-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.48,332624.0,0.048208
2022-07-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.09,279030.0,0.007472
2022-07-01,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,160.03,31372343.0,-0.007566
2022-06-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.03,436219.0,-0.029021
2022-06-30,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,161.25,35174447.0,-0.016409
2022-06-29,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,163.94,28551432.0,0.020289
2022-06-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.27,204227.0,-0.00601
2022-06-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.32,326981.0,-0.041475
2022-06-28,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,160.67999,27728930.0,-0.05198
2022-06-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.68,262396.0,-0.020316
2022-06-27,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.49001,29143175.0,-0.003937
2022-06-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.86,384278.0,0.043581
2022-06-24,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,170.16,68654625.0,0.071874
2022-06-23,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,158.75,40616408.0,0.018608
2022-06-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.49,274950.0,0.040441
2022-06-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.16,356690.0,0.0
2022-06-22,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,155.85001,47495076.0,-0.007641
2022-06-21,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,157.05,50627436.0,-0.040858
2022-06-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.16,426836.0,0.031606
2022-06-17,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,163.74001,31268327.0,0.017841
2022-06-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.91,362425.0,0.020645
2022-06-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.75,390872.0,-0.056029
2022-06-16,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,160.87,26865278.0,-0.050074
2022-06-15,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,169.35001,29814614.0,0.034325
2022-06-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.21,397215.0,0.036616
2022-06-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.92,453176.0,0.0
2022-06-14,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,163.73,27153686.0,-0.003227
2022-06-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,7.92,682048.0,-0.059382
2022-06-13,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,164.25999,31697384.0,-0.064419
2022-06-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.42,490611.0,-0.045351
2022-06-10,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,175.57001,27530820.0,-0.045815
2022-06-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.82,633272.0,-0.040261
2022-06-09,13407,META,META PLATFORMS INC,2022-06-09,2023-04-10,184.0,23349996.0,-0.06428
2022-06-08,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,196.64,22232661.0,0.00506
2022-06-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.19,193166.0,0.0
2022-06-07,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,195.64999,18807531.0,0.007207
2022-06-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.19,662379.0,0.011001
2022-06-06,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,194.25,30464638.0,0.018189
2022-06-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.09,296577.0,0.007761
2022-06-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.02,209317.0,-0.036325
2022-06-03,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,190.78,19445864.0,-0.040632
2022-06-02,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,198.86,31879773.0,0.054177
2022-06-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.36,278382.0,0.049327
2022-06-01,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,188.64,36502433.0,-0.025821
2022-06-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.92,312078.0,-0.015453
2022-05-31,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,193.64,26083044.0,-0.007636
2022-05-31,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.06,530036.0,-0.005488
2022-05-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,323121.0,0.036405
2022-05-27,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,195.13,22523552.0,0.018264
2022-05-26,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.79,513947.0,0.03169
2022-05-26,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,191.63,23000543.0,0.042431
2022-05-25,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,183.83,27948427.0,0.014067
2022-05-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.52,329843.0,0.024039
2022-05-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.32,669460.0,-0.057758
2022-05-24,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,181.28,50227416.0,-0.076186
2022-05-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.83,289295.0,0.00227
2022-05-23,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,196.23,25033182.0,0.013899
2022-05-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.81,340517.0,-0.007883
2022-05-20,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,193.53999,31534760.0,0.011762
2022-05-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.88,547759.0,0.013699
2022-05-19,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,191.28999,24366340.0,-0.004942
2022-05-18,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,192.24001,23854184.0,-0.051229
2022-05-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.76,563532.0,-0.038419
2022-05-17,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,202.62,24770672.0,0.012897
2022-05-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.11,444752.0,0.034052
2022-05-16,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,200.03999,27466244.0,0.007149
2022-05-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.81,404983.0,-0.020022
2022-05-13,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,198.62,24509501.0,0.03859
2022-05-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.99,532062.0,0.067696
2022-05-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.42,1408279.0,0.021845
2022-05-12,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,191.24001,38205594.0,0.013246
2022-05-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.24,902802.0,-0.045191
2022-05-11,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,188.74001,31077229.0,-0.04508
2022-05-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.63,2475298.0,-0.002312
2022-05-10,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,197.64999,34339915.0,0.007339
2022-05-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,8.65,1014860.0,-0.064865
2022-05-09,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,196.21001,36166241.0,-0.037101
2022-05-06,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,203.77,34663077.0,-0.021654
2022-05-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.25,605920.0,-0.032427
2022-05-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.56,606939.0,-0.061825
2022-05-05,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,208.28,41051821.0,-0.067723
2022-05-04,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,223.41,42188429.0,0.053672
2022-05-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.19,643393.0,0.032421
2022-05-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.87,427558.0,-0.002022
2022-05-03,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,212.03,41422393.0,0.004263
2022-05-02,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,211.13,49758650.0,0.053175
2022-05-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.89,458515.0,0.030208
2022-04-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.6,594323.0,-0.034205
2022-04-29,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,200.47,49060774.0,-0.025568
2022-04-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.94,785633.0,0.04963
2022-04-28,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,205.73,100539246.0,0.175936
2022-04-27,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.47,825276.0,-0.016615
2022-04-27,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,174.95,70953316.0,-0.033158
2022-04-26,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,180.95,31635196.0,-0.032301
2022-04-26,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.63,1008295.0,-0.044643
2022-04-25,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,186.99001,29226027.0,0.015643
2022-04-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.08,852138.0,0.013065
2022-04-22,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,184.11,36315000.0,-0.021056
2022-04-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,9.95,768485.0,-0.021632
2022-04-21,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,188.07001,49841315.0,-0.061621
2022-04-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.17,992200.0,-0.038752
2022-04-20,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.58,504993.0,-0.039928
2022-04-20,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,200.42,42918085.0,-0.077723
2022-04-19,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,217.31,20041400.0,0.031029
2022-04-19,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.02,277844.0,0.024164
2022-04-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.76,366416.0,-0.008295
2022-04-18,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,210.77,16542984.0,0.002807
2022-04-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.85,401526.0,-0.032114
2022-04-14,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,210.17999,18337924.0,-0.022373
2022-04-13,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.21,362959.0,0.026557
2022-04-13,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,214.99001,19164677.0,0.003969
2022-04-12,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.92,455259.0,-0.01087
2022-04-12,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,214.14,20095380.0,-0.010718
2022-04-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.04,597443.0,-0.020408
2022-04-11,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,216.46001,20463550.0,-0.026402
2022-04-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.27,536573.0,-0.017437
2022-04-08,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,222.33,18343961.0,-0.002781
2022-04-07,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,222.95,21007438.0,-0.001567
2022-04-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.47,356492.0,-0.008643
2022-04-06,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.57,515777.0,-0.039834
2022-04-06,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,223.3,28846053.0,-0.036836
2022-04-05,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,231.84,29686929.0,-0.008765
2022-04-05,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.05,521028.0,-0.03135
2022-04-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.44,382919.0,0.041004
2022-04-04,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,233.89,28020313.0,0.040205
2022-04-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.95,290255.0,-0.000836
2022-04-01,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,224.85001,19502197.0,0.011198
2022-03-31,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.96,326389.0,-0.02447
2022-03-31,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,222.36,24089130.0,-0.024095
2022-03-30,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,227.85001,25552938.0,-0.008744
2022-03-30,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.26,792705.0,-0.023885
2022-03-29,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.56,900321.0,0.032046
2022-03-29,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,229.86,31366626.0,0.028042
2022-03-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.17,362220.0,0.01841
2022-03-28,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,223.59,26178024.0,0.007979
2022-03-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.95,409240.0,-0.019688
2022-03-25,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,221.82001,39870299.0,0.010247
2022-03-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.19,459402.0,0.020938
2022-03-24,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,219.57001,31383831.0,0.028624
2022-03-23,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,213.46001,23656745.0,-0.014724
2022-03-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.94,384424.0,-0.00995
2022-03-22,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,216.64999,31921890.0,0.024398
2022-03-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.06,563201.0,0.02901
2022-03-21,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,211.49001,30093781.0,-0.023096
2022-03-21,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.72,486372.0,-0.017603
2022-03-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.93,564408.0,0.032007
2022-03-18,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,216.49001,52051494.0,0.041619
2022-03-17,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,207.84,29391195.0,0.020675
2022-03-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.56,666978.0,0.021202
2022-03-16,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,203.63,40560793.0,0.060407
2022-03-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.32,617966.0,0.066918
2022-03-15,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,192.03,31847967.0,0.028934
2022-03-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.61,702161.0,0.031098
2022-03-14,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,186.63,30926638.0,-0.005224
2022-03-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.29,729838.0,-0.034709
2022-03-11,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,187.61,34552634.0,-0.038933
2022-03-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.66,589679.0,-0.032668
2022-03-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.02,477715.0,-0.015192
2022-03-10,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,195.21001,24808869.0,-0.016574
2022-03-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.19,649254.0,0.045794
2022-03-09,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,198.5,31857442.0,0.043145
2022-03-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.7,721207.0,0.003752
2022-03-08,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,190.28999,37450175.0,0.015042
2022-03-07,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,187.47,38435545.0,-0.062931
2022-03-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,10.66,1510958.0,-0.047364
2022-03-04,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,200.06,32069275.0,-0.014337
2022-03-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.19,591022.0,-0.029488
2022-03-03,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.53,745511.0,-0.030278
2022-03-03,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,202.97,27215175.0,-0.024699
2022-03-02,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.89,719307.0,0.009338
2022-03-02,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,208.11,29365355.0,0.022704
2022-03-01,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,203.49001,26915815.0,-0.03573
2022-03-01,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.78,575757.0,-0.024835
2022-02-28,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.08,486989.0,0.00919
2022-02-28,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,211.03,30459090.0,0.002613
2022-02-25,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.97,913376.0,0.015267
2022-02-25,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,210.48,37552713.0,0.013873
2022-02-24,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,207.60001,49875559.0,0.046107
2022-02-24,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.79,1649411.0,0.036939
2022-02-23,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,198.45,44431814.0,-0.017963
2022-02-23,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.37,1064355.0,-0.022356
2022-02-22,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,202.08,39769156.0,-0.019791
2022-02-22,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.63,1176773.0,-0.016906
2022-02-18,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,206.16,37041977.0,-0.007462
2022-02-18,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,11.83,903991.0,-0.022314
2022-02-17,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.1,1010283.0,-0.039683
2022-02-17,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,207.71001,38687077.0,-0.040778
2022-02-16,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,216.53999,45718020.0,-0.020181
2022-02-16,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.6,721401.0,-0.024768
2022-02-15,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.92,421995.0,0.039421
2022-02-15,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,221.0,42575808.0,0.015159
2022-02-14,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.43,515726.0,-0.007189
2022-02-14,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,217.7,38104123.0,-0.008426
2022-02-11,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.52,808073.0,-0.036182
2022-02-11,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,219.55,46078257.0,-0.037357
2022-02-10,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,228.07001,49188925.0,-0.01694
2022-02-10,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.99,866282.0,-0.024775
2022-02-09,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,232.0,86409132.0,0.053683
2022-02-09,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,13.32,742195.0,0.039002
2022-02-08,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.82,1533756.0,0.007862
2022-02-08,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,220.17999,94504884.0,-0.021031
2022-02-07,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,224.91,88461405.0,-0.051373
2022-02-07,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.72,895940.0,-0.00625
2022-02-04,13407,FB,META PLATFORMS INC,2021-11-01,2022-06-08,237.09,89244631.0,-0.002818
2022-02-04,21413,METV,LISTED FUNDS TRUST,2022-01-31,2024-06-25,12.8,797194.0,0.04918
