date,permno,ticker,comnam,prc,vol,ret,retx
2008-01-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.06000,17001600,0.042183,0.042183
2008-01-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,55.71000,13964600,-0.058953,-0.058953
2008-01-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.69000,58300,0.000000,0.000000
2008-01-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.20000,9529300,0.018057,0.018057
2008-01-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.69000,58900,0.008637,0.008637
2008-01-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.58990,56400,0.006942,0.006942
2008-01-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.15000,16756100,0.005707,0.005707
2008-01-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.82000,21488100,0.051464,0.051464
2008-01-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.51000,66600,-0.016239,-0.016239
2008-01-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.70000,51700,0.001712,0.001712
2008-01-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.99000,23267900,-0.011860,-0.011860
2008-01-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.68000,44300,0.011255,0.011255
2008-01-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,55.65000,14651600,-0.041344,-0.041344
2008-01-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.05000,14362600,-0.005141,-0.005141
2008-01-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.55000,49700,-0.023669,-0.023669
2008-01-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.35000,13166200,-0.043443,-0.043443
2008-01-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.83000,34100,0.001693,0.001693
2008-01-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.00000,8438900,-0.019135,-0.019135
2008-01-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.81000,35400,-0.001691,-0.001691
2008-01-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.19000,11124800,-0.049664,-0.049664
2008-01-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.83000,54700,0.000846,0.000846
2007-12-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,65.44000,6925400,0.012063,0.012063
2007-12-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.82000,120800,0.032314,0.032314
2007-12-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.45000,100100,0.000874,0.000874
2007-12-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.66000,6206100,0.008265,0.008265
2007-12-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.13000,7429700,-0.017616,-0.017616
2007-12-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.44000,66500,0.001751,0.001751
2007-12-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,65.28000,5742600,-0.005636,-0.005636
2007-12-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.42000,120000,-0.004359,-0.004359
2007-12-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.47000,77100,0.010573,0.010573
2007-12-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,65.65000,4156700,0.016726,0.016726
2007-12-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.35000,46200,0.008889,0.008889
2007-12-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.57000,10856000,0.035938,0.035938
2007-12-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.33000,9751900,0.007109,0.007109
2007-12-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.25000,82600,-0.021739,-0.021739
2007-12-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.89000,10778500,0.016256,0.016256
2007-12-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.50000,123200,0.023057,-0.017933
2007-12-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.71000,104300,-0.003404,-0.003404
2007-12-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.90000,15646700,-0.010239,-0.010239
2007-12-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.75000,84900,-0.023275,-0.023275
2007-12-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.53000,10345500,-0.011408,-0.011408
2007-12-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.03000,32000,-0.002488,-0.002488
2007-12-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.24000,15391800,0.014176,0.014176
2007-12-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.37000,28487800,-0.007279,-0.007279
2007-12-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.06000,21700,-0.016313,-0.016313
2007-12-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.26000,30500,0.010717,0.010717
2007-12-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.82000,26469800,0.011122,0.011122
2007-12-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.13000,36500,-0.006552,-0.006552
2007-12-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.14000,17853800,-0.068698,-0.068698
2007-12-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,65.65000,13949000,0.034347,0.034347
2007-12-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.21000,46500,0.000000,0.000000
2007-12-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.21000,92600,-0.004078,-0.004078
2007-12-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.47000,11088500,0.005227,0.005227
2007-12-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.26000,49000,-0.004870,-0.004870
2007-12-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.14000,10323000,0.052158,0.052158
2007-12-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.01000,12244700,0.006710,0.006710
2007-12-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.32000,49400,-0.000811,-0.000811
2007-12-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.61000,14177800,-0.028837,-0.028837
2007-12-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.33000,41600,0.003255,0.003255
2007-12-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.38000,9309000,-0.019959,-0.019959
2007-12-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.29000,37000,0.012356,0.012356
2007-11-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.14000,56100,0.013356,0.013356
2007-11-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.63000,20808580,0.015238,0.015238
2007-11-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.98000,14914,-0.000834,-0.000834
2007-11-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.69000,18903670,-0.048728,-0.048728
2007-11-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.99000,29700,0.021295,0.021295
2007-11-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.85000,20876900,0.082638,0.082638
2007-11-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.74000,63100,0.005137,0.005137
2007-11-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.90000,14354200,0.042464,0.042464
2007-11-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.46000,10930890,-0.055866,-0.055866
2007-11-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.68000,36700,0.000857,0.000857
2007-11-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.86000,5648471,0.053853,0.053853
2007-11-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.67000,40600,-0.009338,-0.009338
2007-11-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.75000,18572970,-0.049696,-0.049696
2007-11-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.78000,45900,0.001709,0.001709
2007-11-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.77000,17115000,0.003633,0.003633
2007-11-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.75990,31300,0.005072,-0.004242
2007-11-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.55000,12623090,-0.029336,-0.029336
2007-11-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.81000,77500,0.001696,0.001696
2007-11-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.38000,12671010,-0.009370,-0.009370
2007-11-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.79000,66500,-0.019135,-0.019135
2007-11-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.02000,30400,-0.013946,-0.013946
2007-11-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.97000,14589530,-0.037892,-0.037892
2007-11-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.19000,17800,0.005776,0.005776
2007-11-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,65.45000,25560680,0.030871,0.030871
2007-11-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.49000,20015750,0.091595,0.089022
2007-11-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.12000,30600,-0.006557,-0.006557
2007-11-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.30000,15814250,0.003961,0.003961
2007-11-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.20000,24500,-0.003268,-0.003268
2007-11-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.24000,32070,0.006579,0.006579
2007-11-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.07000,23876010,0.034931,0.034931
2007-11-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,56.11000,19997440,0.002681,0.002681
2007-11-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.16000,106700,-0.027200,-0.027200
2007-11-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,55.96000,17373310,-0.057436,-0.057436
2007-11-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.50000,25200,-0.016522,-0.016522
2007-11-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.71000,45200,-0.017015,-0.017015
2007-11-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.37000,13213550,0.014178,0.014178
2007-11-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.54000,19347160,-0.026281,-0.026281
2007-11-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.93000,13100,-0.007675,-0.007675
2007-11-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.12000,21371970,-0.006281,-0.006281
2007-11-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.03000,28400,0.002300,0.002300
2007-11-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.00010,42300,-0.012150,-0.012150
2007-11-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.50000,14878510,-0.044837,-0.044837
2007-10-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.34000,16007700,0.032269,0.032269
2007-10-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.16000,24300,0.006886,0.006886
2007-10-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.07000,28400,-0.000765,-0.000765
2007-10-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.36000,9218100,-0.022307,-0.022307
2007-10-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.08000,28500,-0.001527,-0.001527
2007-10-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.76000,14730900,0.038729,0.038729
2007-10-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.42000,13996430,0.061490,0.061490
2007-10-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.10000,25500,-0.003044,-0.003044
2007-10-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.14000,23200,0.002288,0.002288
2007-10-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,56.92000,18751800,-0.008708,-0.008708
2007-10-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.11000,35200,0.000000,0.000000
2007-10-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.42000,20386080,-0.014587,-0.014587
2007-10-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.27000,8607497,0.012511,0.012511
2007-10-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.11000,16400,-0.013997,-0.013997
2007-10-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.55000,11206500,0.005767,0.005767
2007-10-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.29610,21400,-0.010620,-0.018738
2007-10-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.55000,13400,-0.002209,-0.002209
2007-10-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.22000,18556100,-0.037511,-0.037511
2007-10-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.58000,13100,0.001475,0.001475
2007-10-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.45000,7555800,-0.010486,-0.010486
2007-10-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.56000,22100,-0.005136,-0.005136
2007-10-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.08000,11537000,-0.009725,-0.009725
2007-10-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.63000,13800,-0.003655,-0.003655
2007-10-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.67000,9593337,-0.026633,-0.026633
2007-10-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.68000,12400,-0.002915,-0.002915
2007-10-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.33000,10091400,-0.035587,-0.035587
2007-10-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.63000,6596745,0.007640,0.007640
2007-10-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.72000,14100,0.000729,0.000729
2007-10-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.14000,13384800,-0.005427,-0.005427
2007-10-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.71000,16200,-0.001457,-0.001457
2007-10-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.73000,18700,0.000000,0.000000
2007-10-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.49000,7428416,-0.001548,-0.001548
2007-10-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.73000,23700,-0.002180,-0.002180
2007-10-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.59000,9029500,0.028831,0.028831
2007-10-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.78000,6634305,-0.018756,-0.018756
2007-10-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.76000,18000,-0.002899,-0.002899
2007-10-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.98000,9349332,0.012022,0.012022
2007-10-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.80000,5100,0.002179,0.002179
2007-10-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.22000,6672300,-0.013113,-0.013113
2007-10-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.77000,19700,0.000000,0.000000
2007-10-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.06000,7764650,-0.010198,-0.010198
2007-10-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.77000,20500,-0.009352,-0.009352
2007-10-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.90000,63700,0.000720,0.000720
2007-10-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.72000,9445371,0.016811,0.016811
2007-10-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,63.65000,7806000,0.031103,0.031103
2007-10-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.89000,26500,0.001442,0.001442
2007-09-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.87000,29800,0.002892,0.002892
2007-09-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.73000,5787800,-0.012794,-0.012794
2007-09-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.53000,12681960,0.023237,0.023237
2007-09-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.83000,18300,0.000072,0.000072
2007-09-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.11000,18629800,0.018161,0.018161
2007-09-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.82900,26000,0.005745,0.005745
2007-09-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.02000,10895850,-0.018158,-0.018158
2007-09-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.75000,21600,0.005117,0.005117
2007-09-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.68000,26100,0.009594,0.009594
2007-09-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,61.13000,15639840,-0.025040,-0.025040
2007-09-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.55000,16700,0.000739,0.000739
2007-09-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.70000,10775000,0.006259,0.006259
2007-09-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.31000,15252070,-0.028077,-0.028077
2007-09-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.54000,42700,-0.015273,-0.015273
2007-09-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.11000,23411220,-0.005892,-0.005892
2007-09-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.75000,27600,-0.003595,-0.011503
2007-09-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.91000,53400,0.030370,0.030370
2007-09-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.49000,44596490,0.100136,0.100136
2007-09-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.62000,13095000,-0.014790,-0.014790
2007-09-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.50000,21900,-0.002954,-0.002954
2007-09-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.54000,21600,0.001368,0.001368
2007-09-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.50000,13940630,-0.003016,-0.003016
2007-09-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.68000,16575300,0.045550,0.045550
2007-09-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.52150,27300,-0.002103,-0.002103
2007-09-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.08000,15339800,0.034433,0.034433
2007-09-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.55000,32900,0.004448,0.004448
2007-09-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,55.18000,13808450,0.024698,0.024698
2007-09-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.49000,26600,0.018113,0.018113
2007-09-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,53.85000,12005200,0.016997,0.016997
2007-09-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.25000,22000,-0.006001,-0.006001
2007-09-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,52.95000,14032100,-0.016348,-0.016348
2007-09-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.33000,12000,-0.012593,-0.012593
2007-09-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.50000,16500,0.000000,0.000000
2007-09-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,53.83000,11641500,-0.009568,-0.009568
2007-09-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.50000,30800,-0.006696,-0.006696
2007-09-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.35000,10456800,-0.037372,-0.037372
2007-09-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,56.46000,10835400,0.029728,0.029728
2007-09-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.59100,27300,0.003026,0.003026
2007-08-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.55000,21100,0.007435,0.007435
2007-08-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.83000,14858600,0.019714,0.019714
2007-08-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,53.77000,11939100,-0.012126,-0.012126
2007-08-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.45000,12600,-0.004441,-0.004441
2007-08-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.51000,22800,0.001483,0.001483
2007-08-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.43000,12215900,0.002763,0.002763
2007-08-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.49000,36700,0.002229,0.002229
2007-08-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.28000,15995400,-0.060087,-0.060087
2007-08-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.75000,8903390,-0.043399,-0.043399
2007-08-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.46000,17000,-0.001484,-0.001484
2007-08-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.37000,14472600,0.037642,0.037642
2007-08-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.48000,32200,0.006872,0.006872
2007-08-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.38800,41800,-0.005349,-0.005349
2007-08-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.18000,12790300,-0.006150,-0.006150
2007-08-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.46000,27200,0.005026,-0.006642
2007-08-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.54000,16986400,0.017379,0.017379
2007-08-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.54000,13335100,0.008236,0.008236
2007-08-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.55000,36500,0.020331,0.020331
2007-08-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.07000,12949690,-0.017897,-0.017897
2007-08-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.28000,25100,0.027069,0.027069
2007-08-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.93000,75000,0.099490,0.099490
2007-08-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.11000,27037600,0.061370,0.061370
2007-08-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,54.75000,30000420,0.061664,0.061664
2007-08-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.76000,136800,-0.079092,-0.079092
2007-08-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,51.57000,26800860,-0.039128,-0.039128
2007-08-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.77000,67500,-0.013900,-0.013900
2007-08-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,53.67000,23557510,-0.063351,-0.063351
2007-08-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.95000,58900,-0.020424,-0.020424
2007-08-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,57.30000,14845900,-0.027425,-0.029965
2007-08-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.22000,51700,0.005323,0.005323
2007-08-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.15000,52500,-0.025926,-0.025926
2007-08-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,59.07000,17884350,-0.017955,-0.017955
2007-08-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.50000,25900,0.000000,0.000000
2007-08-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.15000,22692390,-0.071473,-0.071473
2007-08-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.50000,26900,0.011236,0.011236
2007-08-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.78000,26750860,0.067040,0.067040
2007-08-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.35000,36100,0.012131,0.012131
2007-08-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.71000,26138740,0.041874,0.041874
2007-08-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,58.27000,25912220,0.044640,0.044640
2007-08-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.19000,104700,-0.014200,-0.014200
2007-08-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.38000,15500,-0.000747,-0.000747
2007-08-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,55.78000,27368790,-0.077254,-0.077254
2007-08-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.39000,19600,0.000747,0.000747
2007-08-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.45000,16845860,-0.006084,-0.006084
2007-08-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,60.82000,19855490,-0.019032,-0.019032
2007-08-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.38000,44400,-0.011079,-0.011079
2007-07-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,62.00000,12288540,-0.043210,-0.043210
2007-07-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.52990,24400,0.001473,0.001473
2007-07-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.51000,34500,-0.002216,-0.002216
2007-07-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.80000,11139080,0.009031,0.009031
2007-07-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.22000,14839210,-0.004341,-0.004341
2007-07-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.54000,37100,0.005197,0.005197
2007-07-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.47000,100900,-0.031632,-0.031632
2007-07-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,64.50000,18296950,-0.046704,-0.046704
2007-07-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,67.66000,13293060,0.019898,0.019898
2007-07-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.91000,43600,0.002161,0.002161
2007-07-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,13.88000,68900,-0.029371,-0.029371
2007-07-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,66.34000,14901990,-0.036456,-0.036456
2007-07-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,68.85000,6566357,0.008200,0.008200
2007-07-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.30000,87700,-0.036388,-0.036388
2007-07-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,68.29000,13237670,-0.030385,-0.030385
2007-07-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.84000,24700,-0.002003,-0.009346
2007-07-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,70.43000,9389973,-0.017027,-0.017027
2007-07-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.98000,41100,0.002677,0.002677
