Date,AAPL_value,AAPL_shares,MSFT_value,MSFT_shares,JPM_value,JPM_shares,XOM_value,XOM_shares,JNJ_value,JNJ_shares,total_value,returns,cumulative_returns
2015-02-17 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-18 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-19 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-20 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-23 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-24 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-25 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-26 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-02-27 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-02 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-03 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-04 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-05 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-06 00:00:00-05:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-09 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-10 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-11 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-12 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-13 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-16 00:00:00-04:00,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-17 00:00:00-04:00,20000.0,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100000.0,0.0,1.0
2015-03-18 00:00:00-04:00,20225.132380119572,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100225.13238011957,0.002251323801195637,1.0022513238011956
2015-03-19 00:00:00-04:00,20072.42228180511,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100072.4222818051,-0.0015236707070167554,1.000724222818051
2015-03-20 00:00:00-04:00,19820.537639652874,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,99820.53763965287,-0.0025170235356442028,0.9982053763965287
2015-03-23 00:00:00-04:00,20026.771150109143,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,100026.77115010914,0.002066042873869911,1.0002677115010914
2015-03-24 00:00:00-04:00,19944.90887751062,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,99944.90887751062,-0.0008184036299209163,0.9994490887751062
2015-03-25 00:00:00-04:00,19423.809783038738,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,99423.80978303874,-0.005213863320547185,0.9942380978303873
2015-03-26 00:00:00-04:00,19559.199515224027,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,99559.19951522403,0.0013617435549968526,0.9955919951522402
2015-03-27 00:00:00-04:00,19403.34185387955,707.3422742741633,20000.0,0.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,99403.34185387955,-0.0015654772447285525,0.9940334185387955
2015-03-30 00:00:00-04:00,19894.52898095387,707.3422742741633,20000.0,0.0,20000.0,438.81771782780675,20000.0,0.0,20000.0,0.0,99894.52898095387,0.004941354263484854,0.9989452898095386
2015-03-31 00:00:00-04:00,19589.112831769908,707.3422742741633,20000.0,0.0,19875.333745126693,438.81771782780675,20000.0,0.0,20000.0,0.0,99464.44657689659,-0.004305364952862156,0.9946444657689658
2015-04-01 00:00:00-04:00,19560.775320461515,707.3422742741633,20000.0,0.0,19799.367913931837,438.81771782780675,20000.0,0.0,20000.0,0.0,99360.14323439336,-0.0010486495033438237,0.9936014323439335
2015-04-02 00:00:00-04:00,19729.221884777744,707.3422742741633,20000.0,0.0,19987.617741932783,438.81771782780675,20000.0,0.0,20000.0,0.0,99716.83962671053,0.0035899343610616974,0.9971683962671051
2015-04-06 00:00:00-04:00,20048.81083706086,707.3422742741633,20000.0,0.0,19971.110854437742,438.81771782780675,20000.0,0.0,20000.0,0.0,100019.9216914986,0.0030394271010059093,1.0001992169149858
2015-04-07 00:00:00-04:00,19837.851260040447,707.3422742741633,20000.0,0.0,20096.609065814955,438.81771782780675,20000.0,0.0,20000.0,0.0,99934.46032585541,-0.0008544434368463749,0.9993446032585539
2015-04-08 00:00:00-04:00,19773.30395697782,707.3422742741633,20000.0,0.0,20162.661725146343,438.81771782780675,20000.0,0.0,20000.0,0.0,99935.96568212417,1.5063435213846788e-05,0.9993596568212414
2015-04-09 00:00:00-04:00,19924.438250054794,707.3422742741633,20000.0,0.0,20301.37749900818,438.81771782780675,20000.0,0.0,20000.0,0.0,100225.81574906298,0.0029003578937814023,1.0022581574906295
2015-04-10 00:00:00-04:00,20009.45078397997,707.3422742741633,20000.0,0.0,20377.33496041929,438.81771782780675,20000.0,0.0,20000.0,0.0,100386.78574439927,0.0016060731871647693,1.0038678574439923
2015-04-13 00:00:00-04:00,19970.09073089908,707.3422742741633,20000.0,0.0,20499.532129088846,438.81771782780675,20000.0,0.0,20000.0,0.0,100469.62285998793,0.0008251794792948353,1.0046962285998788
2015-04-14 00:00:00-04:00,19883.505090033053,707.3422742741633,20000.0,0.0,20819.89564553631,438.81771782780675,20000.0,0.0,20000.0,0.0,100703.40073556936,0.0023268513300505056,1.0070340073556932
